4.369528970404334967e-01
6.730929553980825597e-01
7.591704877032097176e-01
7.875156315131304208e-01
8.231554814506044648e-01
8.574406002501041568e-01
8.774489370571071367e-01
8.957899124635264609e-01
9.185077115464777009e-01
9.327844935389745240e-01
9.449770737807420273e-01
9.545644018340975201e-01
9.616506877865776959e-01
9.687369737390579827e-01
9.656106711129637254e-01
9.783243017924134755e-01
9.814506044185077327e-01
9.842642767819924643e-01
9.841600666944559928e-01
9.872863693205502500e-01
9.889537307211337946e-01
9.874947894956231931e-01
9.907253022092538108e-01
9.907253022092538108e-01
9.923926636098374665e-01
9.924968736973739381e-01
9.931221342225927673e-01
9.939558149228845396e-01
9.944768653605668973e-01
9.942684451854939542e-01
